Candidate_ID,Name,Age,Gender,Education_Level,Years_Experience,Skills,Applied_Position,Application_Status,Interview_Score,Hiring_Decision,Salary_Expectation,Past_Applications,Num_Certifications,Assessment_Score,Time_To_Hire_Days
1034,Eve Brown,50,Male,Bachelor,18,"['""JavaScript / React""']",Data Analyst,Accepted,87.28871540234061,Not Hired,97757.7439399071,6,4,81.97027907970173,62
CAND1043,Harry Williams,43,Male,Diploma,11,"['""Data Science / ML""']",Marketing Specialist,Rejected,98.69329935005116,Hired,44895.361189259405,1,4,70.62982168228902,39
1025,Ivy Miller,22,Female,High School,9,"['""HR / Management""']",Software Engineer,Rejected,80.37127247239175,Hired,38428.017769314356,9,4,59.06512551762732,50
1027,Bob García,28,Female,PhD,3,"['""Java / Spring""']",Software Engineer,Accepted,46.46769536877378,Not Hired,47139.69809217396,9,3,45.50370539694059,27
1008,Eve Brown,33,Female,High School,21,"['""Java / Spring""']",Data Analyst,Accepted,72.94537624696797,Not Hired,105367.06355793208,6,0,92.94149563953985,10
CAND1045,Harry Williams,52,Female,Bachelor,3,"['""HR / Management""']",Software Engineer,Accepted,96.04987104211895,Not Hired,61405.07897210822,0,2,62.21375045022553,36
1019,Alice Brown,37,Female,Master,6,"['""Data Science / ML""']",Software Engineer,Pending,48.697329989758096,Hired,102170.86345847884,2,0,61.120352729289515,27
1029,David Miller,47,Male,Master,19,"['""Python / SQL""']",Software Engineer,Rejected,65.24270214609169,Not Hired,32462.424714607503,5,5,80.10983778913193,7
1012,Harry Martínez,44,Female,Bachelor,2,"['""JavaScript / React""']",Data Analyst,Rejected,65.66503610361856,Not Hired,41069.607778682475,8,1,63.50111703696927,45
1030,Ivy Miller,42,Female,Master,5,"['""Python / SQL""']",Software Engineer,Accepted,69.36661943281774,Hired,44765.24840100061,7,4,72.65796267712707,23
1018,David Martínez,41,Male,Master,9,"['""Java / Spring""']",Marketing Specialist,Pending,95.5613712395219,Not Hired,28860.749513256575,8,1,75.04324426400883,20
1019,Ivy Brown,37,Female,Diploma,6,"['""Data Science / ML""']",HR Manager,Pending,51.2918113049,Not Hired,97618.53568270449,2,0,52.73864695945453,25
CAND1042,Bob Davis,46,Female,Diploma,11,"['""HR / Management""']",Data Analyst,Accepted,92.07321200182545,Hired,37053.1736008441,9,5,65.23249303333029,42
CAND1038,Charlie Johnson,33,Male,PhD,9,"['""HR / Management""']",Software Engineer,Accepted,67.08026066417183,Not Hired,67930.74637727848,3,1,54.81773850128076,38
1019,Eve Brown,37,Female,Diploma,6,"['""Data Science / ML""']",HR Manager,Pending,43.23093697585568,Not Hired,95189.9843137071,2,0,50.29239928503312,20
1014,Alice Williams,45,Male,Master,5,"['""Java / Spring""']",Software Engineer,Rejected,73.43128835916909,Hired,75091.49349779355,7,3,83.77711681781199,39
1035,Jane Johnson,34,Male,Diploma,3,"['""Python / SQL""']",Data Analyst,Rejected,95.92256878431117,Hired,77182.35328021224,0,0,69.20628620439436,12
1024,Alice Rodriguez,27,Male,Diploma,2,"['""Java / Spring""']",Data Analyst,Rejected,97.41797683765085,Not Hired,31316.13831619354,2,0,81.29549898712241,37
CAND1043,David Brown,44,Male,PhD,11,"['""Data Science / ML""']",HR Manager,Rejected,94.03014992003375,Hired,49734.65904330858,1,4,66.31565547553053,36
1014,Grace Smith,44,Male,Master,5,"['""Java / Spring""']",HR Manager,Rejected,84.56557684334095,Not Hired,70819.24670507324,7,3,84.50634683574346,38
CAND1049,Jane Rodriguez,30,Male,Bachelor,15,"['""HR / Management""']",Data Analyst,Accepted,74.94186887140799,Hired,93200.58884407162,9,1,96.43104322730618,11
1031,Bob Williams,30,Male,Bachelor,13,"['""Python / SQL""']",Software Engineer,Rejected,52.08914180771432,Not Hired,70669.15960024453,9,5,49.451151269005855,42
1027,David Davis,27,Female,Master,3,"['""Java / Spring""']",Data Analyst,Accepted,58.297684666048305,Not Hired,50470.220335457954,9,3,49.3279210999702,31
CAND1042,Ivy Smith,45,Female,High School,12,"['""HR / Management""']",HR Manager,Accepted,91.47039218763976,Hired,38816.39494264842,9,5,54.5656676173811,46
1017,David García,21,Female,High School,9,"['""Java / Spring""']",Software Engineer,Rejected,72.72186874194065,Not Hired,112252.63481635189,0,0,69.33040222180239,36
CAND1039,John Martínez,28,Female,PhD,2,"['""Java / Spring""']",Data Analyst,Rejected,91.66477532458904,Hired,107821.74004141995,5,1,58.15960360938222,7
1006,John García,27,Female,High School,18,"['""Python / SQL""']",Data Analyst,Pending,85.36638687038061,Hired,48280.746521540656,1,4,97.85164041684345,40
1010,Grace Miller,39,Female,Bachelor,9,"['""JavaScript / React""']",Software Engineer,Rejected,95.45543142486966,Not Hired,88353.18810526674,10,3,65.51646440227377,12
1000,Bob Brown,29,Female,Bachelor,10,"['”HR / Management""']",Data Analyst,Accepted,82.34181837911245,Hired,54893.27927476342,1,2,99.3647811577847,9
1024,John Jones,26,Male,Master,0,"['""Java / Spring""']",HR Manager,Rejected,100.0,Not Hired,34102.61710638879,2,0,78.397077345032,39
1011,David Jones,46,Male,Master,0,"['""Data Science / ML""']",Software Engineer,Rejected,88.71921421641035,Not Hired,109812.85963804254,5,0,61.46492329170118,24
1007,Harry Johnson,23,Non-Binary,Master,0,"['""Java / Spring""']",Marketing Specialist,Accepted,73.16317358730696,Not Hired,76501.87830827195,5,3,71.00677390087667,37
CAND1036,Alice Miller,46,Male,High School,13,"['""HR / Management""']",HR Manager,Pending,87.2260838827944,Hired,103800.1278701644,9,0,64.56339948997056,44
1034,Ivy Martínez,48,Male,PhD,19,"['""JavaScript / React""']",Data Analyst,Accepted,92.8336203613358,Hired,113356.03474329098,6,4,75.73022990703927,56
CAND1044,John Miller,22,Male,PhD,15,"['""Java / Spring""']",Marketing Specialist,Rejected,63.81789426118282,Not Hired,59274.63198814222,3,1,55.338439440542444,28
CAND1045,Harry Brown,52,Female,Master,3,"['""HR / Management""']",Software Engineer,Accepted,91.19152290319629,Hired,54296.17828083427,0,2,69.4764593802785,37
1034,Harry Martínez,47,Male,PhD,21,"['""JavaScript / React""']",Software Engineer,Accepted,97.63247269089419,Hired,112230.71673256723,6,4,73.67229590684958,62
CAND1047,Charlie Williams,45,Female,Master,2,"['""HR / Management""']",Marketing Specialist,Pending,68.37681882350037,Not Hired,44073.51995595169,5,5,83.53059217999709,44
1022,John Miller,41,Non-Binary,Master,11,"['""Data Science / ML""']",HR Manager,Accepted,87.75535400647506,Hired,83604.93371471907,0,5,97.5730869562679,55
1019,Grace Rodriguez,35,Female,Bachelor,5,"['""Data Science / ML""']",Data Analyst,Pending,51.53271532195883,Not Hired,99300.86894554111,2,0,50.75794569465272,26
1035,Jane Martínez,33,Male,High School,5,"['""Python / SQL""']",HR Manager,Rejected,87.74778022599841,Hired,83384.1449321337,0,0,65.55874726132659,13
CAND1043,John García,41,Male,High School,10,"['""Data Science / ML""']",HR Manager,Rejected,86.435278107752,Hired,50836.764096957755,1,4,69.53511431432251,30
1032,Grace Martínez,28,Female,Diploma,0,"['""Data Science / ML""']",Data Analyst,Pending,67.63253193628925,Not Hired,50491.275111304945,10,4,61.77824104944959,38
CAND1042,David Miller,46,Female,High School,12,"['""HR / Management""']",Marketing Specialist,Accepted,82.31756321108011,Not Hired,42390.11035422523,9,5,59.99859442606597,45
1033,David Rodriguez,46,Male,High School,15,"['""Java / Spring""']",HR Manager,Rejected,90.97490757312656,Not Hired,105452.32948341013,3,0,93.77067115293903,29
1022,Eve Smith,44,Non-Binary,Diploma,11,"['""Data Science / ML""']",Marketing Specialist,Accepted,87.22457155532877,Hired,88558.36261095987,0,5,100.0,58
CAND1041,Bob García,30,Non-Binary,High School,5,"['""JavaScript / React""']",Data Analyst,Rejected,87.79529893863234,Not Hired,34475.46008027268,7,4,70.75666431646356,45
1029,Ivy Smith,44,Male,High School,17,"['""Python / SQL""']",Software Engineer,Rejected,61.80512540068646,Not Hired,30612.854078866756,5,5,76.73987459817359,15
CAND1047,Grace Miller,48,Female,Bachelor,2,"['""HR / Management""']",Data Analyst,Pending,78.60557923382648,Hired,42134.39314276785,5,5,75.32582705315541,46
1007,Grace Martínez,24,Non-Binary,High School,2,"['""Java / Spring""']",Software Engineer,Accepted,75.99262950152702,Hired,76017.70578716589,5,3,70.1145769772224,28
CAND1038,Eve Davis,33,Male,PhD,9,"['""HR / Management""']",Marketing Specialist,Accepted,69.69878535978329,Not Hired,71292.64822862193,3,1,51.9553660023456,39
1029,Ivy Johnson,44,Male,Master,19,"['""Python / SQL""']",Marketing Specialist,Rejected,61.260810754189414,Not Hired,34115.41119402564,5,5,84.60085421199841,11
1010,Ivy Smith,41,Female,Diploma,10,"['""JavaScript / React""']",Marketing Specialist,Rejected,100.0,Not Hired,78358.70046347205,10,3,56.25588106024127,15
1023,Ivy García,28,Female,Bachelor,6,"['""Java / Spring""']",HR Manager,Rejected,45.35616229587731,Not Hired,101688.31800659126,6,1,72.64316838231171,22
1016,Eve Jones,28,Male,PhD,22,"['""HR / Management""']",Data Analyst,Pending,78.65945703098895,Hired,35179.69358135604,8,2,52.8999979436711,46
1023,Jane Miller,30,Female,High School,7,"['""Java / Spring""']",HR Manager,Rejected,60.94153436432781,Not Hired,104259.96564144404,6,1,66.85496251495663,27
1013,Alice Johnson,31,Female,Bachelor,13,"['""Python / SQL""']",HR Manager,Accepted,89.72734526138176,Hired,95376.0230417569,1,0,57.05707896480891,48
1015,David Miller,29,Female,Bachelor,5,"['""Data Science / ML""']",HR Manager,Rejected,100.0,Not Hired,36855.72819401145,7,5,89.45231113761979,40
1022,Harry Jones,45,Non-Binary,PhD,11,"['""Data Science / ML""']",Marketing Specialist,Accepted,77.30502152995899,Not Hired,76707.73551752248,0,5,94.69449590658431,50
1003,Jane García,34,Male,Diploma,22,"['""HR / Management""']",Software Engineer,Rejected,77.73361658054809,Not Hired,56179.05995075703,0,3,91.49214264365307,58
1007,Jane Jones,20,Non-Binary,Bachelor,0,"['""Java / Spring""']",Data Analyst,Accepted,83.32574375350197,Hired,69360.32768269318,5,3,62.63286743422078,32
1027,Alice Johnson,26,Female,Diploma,1,"['""Java / Spring""']",HR Manager,Accepted,45.44806726760254,Hired,53598.46196362843,9,3,56.05679764170802,27
1004,Alice Rodriguez,42,Female,Bachelor,18,"['""Data Science / ML""']",HR Manager,Rejected,89.67466294941218,Not Hired,49216.159580208725,7,4,65.39339164706054,14
1005,David Rodriguez,49,Male,PhD,2,"['""Java / Spring""']",HR Manager,Rejected,89.8792401513407,Not Hired,60895.107428946605,10,0,61.16673240657603,57
1012,Grace Miller,41,Female,Bachelor,2,"['""JavaScript / React""']",Software Engineer,Rejected,68.03318585370499,Not Hired,38368.59253838926,8,1,70.10016091672668,51
1033,Harry Miller,47,Male,PhD,12,"['""Java / Spring""']",Data Analyst,Rejected,97.02500113314538,Not Hired,118742.45806015618,3,0,89.751458557968,19
1028,Bob Davis,26,Male,PhD,13,"['""JavaScript / React""']",Marketing Specialist,Pending,71.65769065026738,Hired,72699.55296121206,9,3,77.18864735559818,26
1010,John Jones,38,Female,High School,11,"['""JavaScript / React""']",HR Manager,Rejected,100.0,Not Hired,85028.92356976248,10,3,68.84756631542939,17
1007,David Miller,21,Non-Binary,Bachelor,0,"['""Java / Spring""']",HR Manager,Accepted,78.43854213924092,Not Hired,72803.22489390246,5,3,56.56810443340992,31
1010,Grace Brown,38,Female,Diploma,11,"['""JavaScript / React""']",Data Analyst,Rejected,100.0,Not Hired,74641.94585281168,10,3,63.40981464789941,15
1007,Bob Smith,24,Non-Binary,Bachelor,1,"['""Java / Spring""']",Software Engineer,Accepted,81.15957734413044,Not Hired,71522.0491957935,5,3,55.784224694308755,34
1023,Harry Miller,28,Female,Diploma,6,"['""Java / Spring""']",HR Manager,Rejected,49.85848847169307,Hired,105616.54350152866,6,1,66.43058716614642,24
1033,Charlie Williams,46,Male,PhD,15,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Not Hired,109415.58924900477,3,0,97.28783389734618,22
CAND1037,Bob Jones,38,Male,Master,17,"['""Java / Spring""']",Data Analyst,Rejected,100.0,Not Hired,72602.99430666816,4,4,91.03793734902658,30
CAND1045,Alice Smith,52,Female,High School,3,"['""HR / Management""']",Marketing Specialist,Accepted,90.11423455348833,Hired,56645.64306328301,0,2,68.16709764780121,29
1017,John Miller,21,Female,Diploma,9,"['""Java / Spring""']",Marketing Specialist,Rejected,71.81423079611703,Not Hired,111176.08063312752,0,0,70.59896128127124,38
CAND1037,Charlie Martínez,37,Male,Master,15,"['""Java / Spring""']",Software Engineer,Rejected,94.46396853959851,Not Hired,71876.57250231506,4,4,97.90912947351079,37
1000,Jane Rodriguez,26,Female,Diploma,12,"['”HR / Management""']",Software Engineer,Accepted,76.68222548409352,Hired,54478.678187571684,1,2,94.63110575605481,16
1004,Harry Johnson,45,Female,Diploma,18,"['""Data Science / ML""']",Data Analyst,Rejected,100.0,Not Hired,51615.37058451663,7,4,76.86855957149639,9
CAND1042,David Brown,47,Female,Master,12,"['""HR / Management""']",Data Analyst,Accepted,83.63977476530432,Hired,37532.51653874961,9,5,60.209181638904646,41
1018,Ivy Smith,40,Male,PhD,11,"['""Java / Spring""']",Software Engineer,Pending,84.44994650408127,Not Hired,28230.137460538383,8,1,74.7445563667477,25
1014,Bob Rodriguez,45,Male,High School,2,"['""Java / Spring""']",Data Analyst,Rejected,72.15741964972636,Not Hired,70158.3203772239,7,3,90.09487384713846,35
1033,John Rodriguez,47,Male,Diploma,14,"['""Java / Spring""']",HR Manager,Rejected,94.85409995125993,Not Hired,105242.18423289446,3,0,96.0102769253407,19
1019,Bob Jones,36,Female,PhD,5,"['""Data Science / ML""']",HR Manager,Pending,54.67740054884074,Hired,93390.53484552841,2,0,56.12836318639306,21
1007,Charlie Williams,23,Non-Binary,Diploma,0,"['""Java / Spring""']",Software Engineer,Accepted,78.12289100456617,Not Hired,80236.8557362989,5,3,58.543689874211765,31
1013,Harry Miller,27,Female,Bachelor,15,"['""Python / SQL""']",Data Analyst,Accepted,85.44017236393542,Hired,105181.601140052,1,0,68.03100819944528,50
1006,David Johnson,30,Female,Bachelor,20,"['""Python / SQL""']",Marketing Specialist,Pending,91.37342252942847,Not Hired,55695.35418796901,1,4,98.28191915887233,33
CAND1042,Eve Davis,46,Female,Bachelor,12,"['""HR / Management""']",Data Analyst,Accepted,88.17269942869352,Hired,37084.71660628914,9,5,53.56129150656073,49
CAND1039,Charlie Davis,31,Female,High School,2,"['""Java / Spring""']",Data Analyst,Rejected,95.27324680217909,Not Hired,98116.52853809092,5,1,65.40647211830476,5
CAND1048,Bob Jones,37,Male,PhD,7,"['""JavaScript / React""']",Data Analyst,Accepted,87.78575299383992,Hired,57830.69468329399,3,3,70.06646214497013,47
CAND1042,Ivy Jones,47,Female,Diploma,13,"['""HR / Management""']",HR Manager,Accepted,86.12631758107509,Hired,38964.84991795534,9,5,61.248710264251976,41
1005,Alice Miller,47,Male,Diploma,2,"['""Java / Spring""']",Software Engineer,Rejected,87.70023691581389,Not Hired,61503.79561304722,10,0,58.889517228577034,55
CAND1043,Bob Johnson,42,Male,High School,9,"['""Data Science / ML""']",Marketing Specialist,Rejected,86.1882263430538,Not Hired,45923.292139305326,1,4,74.2015124893145,34
1023,Ivy Martínez,29,Female,Master,7,"['""Java / Spring""']",Software Engineer,Rejected,58.02713416038105,Hired,98538.89723519252,6,1,65.65599699748758,24
1014,Harry Brown,45,Male,Master,2,"['""Java / Spring""']",Marketing Specialist,Rejected,72.51510872132323,Not Hired,80989.55526720341,7,3,84.35609937343548,34
1035,David Williams,36,Male,Bachelor,5,"['""Python / SQL""']",HR Manager,Rejected,90.73602280049896,Not Hired,74774.01233710897,0,0,78.0247736945573,8
CAND1044,David Williams,21,Male,Master,18,"['""Java / Spring""']",Software Engineer,Rejected,68.17257611102647,Not Hired,59498.293136266846,3,1,49.6719440923926,25
1033,John Jones,48,Male,Bachelor,12,"['""Java / Spring""']",HR Manager,Rejected,96.44054677076397,Not Hired,114557.72903253541,3,0,94.85645272285929,26
1011,Jane Miller,50,Male,Diploma,0,"['""Data Science / ML""']",Software Engineer,Rejected,83.81968159990353,Not Hired,110685.56823843997,5,0,56.83200877266466,26
CAND1048,Charlie Williams,38,Male,High School,6,"['""JavaScript / React""']",Data Analyst,Accepted,85.34080978900377,Hired,59522.29281892313,3,3,57.08804745598678,45
1002,Grace Brown,36,Female,PhD,13,"['""Python / SQL""']",Marketing Specialist,Pending,52.90596627690282,Not Hired,96796.33522743362,9,0,69.56994509676562,49
1030,Grace Brown,40,Female,PhD,5,"['""Python / SQL""']",HR Manager,Accepted,59.29905006038971,Hired,44887.772478577375,7,4,65.56295649102992,18
1032,Alice Johnson,28,Female,Bachelor,3,"['""Data Science / ML""']",HR Manager,Pending,56.950633450812106,Hired,51987.47577064754,10,4,52.55400758985989,29
1028,Charlie Smith,24,Male,High School,14,"['""JavaScript / React""']",Marketing Specialist,Pending,68.55698507313927,Not Hired,83876.39639574384,9,3,74.77836406276275,24
1006,Eve Davis,31,Female,PhD,18,"['""Python / SQL""']",Data Analyst,Pending,84.1903757631522,Not Hired,50439.77666649954,1,4,88.86633069286259,38
CAND1048,Alice Brown,39,Male,Bachelor,6,"['""JavaScript / React""']",Software Engineer,Accepted,86.26420447952636,Hired,65550.06806254653,3,3,65.65082554144885,38
1024,Jane Smith,27,Male,Bachelor,1,"['""Java / Spring""']",Data Analyst,Rejected,94.60806715530379,Not Hired,33743.559876538,2,0,77.17822017293207,37
1004,Harry Miller,43,Female,PhD,20,"['""Data Science / ML""']",Software Engineer,Rejected,100.0,Hired,53198.0615667044,7,4,69.64435628446728,15
1018,John Jones,39,Male,Diploma,9,"['""Java / Spring""']",Marketing Specialist,Pending,92.75601823280962,Not Hired,30417.929869591742,8,1,77.06727807679465,22
CAND1046,Grace Martínez,40,Female,PhD,3,"['""HR / Management""']",Data Analyst,Rejected,78.7346534092741,Not Hired,43175.9903665665,5,4,63.16145698013145,35
1022,Eve Martínez,42,Non-Binary,Diploma,8,"['""Data Science / ML""']",HR Manager,Accepted,80.91893334408336,Hired,75450.8384755553,0,5,95.32944601033387,59
CAND1045,Ivy Williams,48,Female,Master,4,"['""HR / Management""']",Marketing Specialist,Accepted,94.53529030414455,Hired,59272.97921352656,0,2,66.22730001107958,35
CAND1041,Grace Brown,30,Non-Binary,PhD,6,"['""JavaScript / React""']",HR Manager,Rejected,76.30309288487115,Not Hired,33698.044741839454,7,4,75.52706637725336,38
1013,Grace Brown,31,Female,Master,14,"['""Python / SQL""']",Data Analyst,Accepted,99.37327154574471,Hired,102957.9226788842,1,0,58.263668531674725,53
1028,Jane Johnson,27,Male,PhD,12,"['""JavaScript / React""']",Marketing Specialist,Pending,71.20360677682227,Hired,73075.5769499146,9,3,78.87132063953563,28
1028,Alice Smith,27,Male,PhD,12,"['""JavaScript / React""']",Software Engineer,Pending,67.19944345053358,Not Hired,83841.30852618598,9,3,83.16629023782068,27
CAND1043,Charlie Smith,43,Male,Diploma,9,"['""Data Science / ML""']",Marketing Specialist,Rejected,88.53339440020522,Not Hired,45133.10943013436,1,4,71.25636679815115,31
1002,Charlie Brown,33,Female,PhD,11,"['""Python / SQL""']",Marketing Specialist,Pending,52.37950858993134,Hired,84943.18327519813,9,0,61.136341430654625,45
1034,John Miller,51,Male,High School,19,"['""JavaScript / React""']",Software Engineer,Accepted,90.35542828564948,Hired,104495.51230509096,6,4,74.07706601406069,57
1015,Jane Brown,29,Female,Master,8,"['""Data Science / ML""']",Data Analyst,Rejected,100.0,Not Hired,34396.93339366127,7,5,80.48636641382204,33
1026,Jane Davis,25,Female,Diploma,18,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Hired,82931.51326899961,10,3,42.703369380069184,42
1012,Alice García,43,Female,High School,2,"['""JavaScript / React""']",HR Manager,Rejected,60.89021167388984,Not Hired,43004.405034789204,8,1,72.8734079569006,53
1007,Jane Davis,23,Non-Binary,Master,2,"['""Java / Spring""']",Marketing Specialist,Accepted,75.70835970015091,Not Hired,74378.37686532323,5,3,60.720965901756,31
1001,John Williams,41,Male,Diploma,15,"['""JavaScript / React""']",Data Analyst,Rejected,79.9302519010202,Not Hired,87781.23883915809,9,5,74.19130273141286,60
CAND1037,Charlie Rodriguez,36,Male,Bachelor,17,"['""Java / Spring""']",HR Manager,Rejected,99.9246495667604,Not Hired,71180.61920656958,4,4,100.0,33
1030,Jane Williams,39,Female,Diploma,4,"['""Python / SQL""']",Data Analyst,Accepted,69.27763776597226,Not Hired,51742.01940212057,7,4,72.05963469714636,24
1031,John Davis,31,Male,Bachelor,13,"['""Python / SQL""']",Data Analyst,Rejected,70.66016418337634,Not Hired,77261.83858150455,9,5,44.95097269230625,33
1029,Ivy Davis,46,Male,Diploma,17,"['""Python / SQL""']",Marketing Specialist,Rejected,55.86588760021079,Not Hired,28700.923489814195,5,5,74.18904570736133,9
1002,Grace Miller,36,Female,High School,14,"['""Python / SQL""']",Marketing Specialist,Pending,60.83786192503567,Hired,98800.85156233769,9,0,69.69595126238644,48
1035,Harry Brown,35,Male,PhD,6,"['""Python / SQL""']",Marketing Specialist,Rejected,88.79248702941301,Not Hired,83402.05304569886,0,0,74.16974150568194,18
CAND1038,Harry Jones,32,Male,Master,10,"['""HR / Management""']",HR Manager,Accepted,73.16783713700114,Hired,62144.72669874231,3,1,60.350887545435654,40
1018,Jane Smith,39,Male,Bachelor,10,"['""Java / Spring""']",Marketing Specialist,Pending,94.60749452943156,Not Hired,30333.162042844677,8,1,79.26371964866168,29
1002,John Davis,36,Female,Diploma,13,"['""Python / SQL""']",Marketing Specialist,Pending,52.609173054823096,Not Hired,96480.04748867315,9,0,58.5168895489127,43
CAND1039,Alice Brown,29,Female,Bachelor,3,"['""Java / Spring""']",HR Manager,Rejected,100.0,Not Hired,118509.57450583785,5,1,67.82516173508306,13
1031,Ivy García,34,Male,High School,11,"['""Python / SQL""']",Marketing Specialist,Rejected,65.28394140189057,Not Hired,70387.85022446491,9,5,53.48730826151366,33
1014,Ivy Rodriguez,42,Male,Bachelor,3,"['""Java / Spring""']",Software Engineer,Rejected,84.71350248291789,Not Hired,75900.5858964345,7,3,83.89629276656957,36
CAND1042,Jane Jones,45,Female,Diploma,10,"['""HR / Management""']",HR Manager,Accepted,82.42824439540341,Hired,41038.55254908184,9,5,59.26850456272496,40
1006,Eve Davis,27,Female,Bachelor,18,"['""Python / SQL""']",Software Engineer,Pending,84.12244449057283,Not Hired,53283.03774058047,1,4,100.0,43
1016,David Brown,25,Male,High School,22,"['""HR / Management""']",HR Manager,Pending,79.39943513614315,Not Hired,36840.73873463773,8,2,53.12148666721391,50
1012,Grace Smith,44,Female,PhD,1,"['""JavaScript / React""']",Data Analyst,Rejected,54.23202095786384,Hired,42430.62660306574,8,1,69.34060054251582,52
1035,Eve Johnson,36,Male,PhD,5,"['""Python / SQL""']",HR Manager,Rejected,100.0,Not Hired,74518.64448100496,0,0,71.13144094344065,17
CAND1042,Bob Williams,45,Female,Bachelor,13,"['""HR / Management""']",HR Manager,Accepted,91.77280288584615,Hired,38294.522006142484,9,5,66.50440435328706,48
1025,Ivy Miller,24,Female,Diploma,11,"['""HR / Management""']",Software Engineer,Rejected,81.14714768716452,Hired,37837.85037524178,9,4,53.728835908787836,48
1012,Grace Davis,40,Female,Bachelor,0,"['""JavaScript / React""']",Marketing Specialist,Rejected,62.44284952492022,Hired,39059.37409394644,8,1,64.99035196223754,53
1033,Harry Miller,48,Male,PhD,15,"['""Java / Spring""']",Software Engineer,Rejected,96.28279345896793,Hired,102578.48744545496,3,0,85.51429317170575,29
1017,Alice Brown,24,Female,High School,11,"['""Java / Spring""']",HR Manager,Rejected,70.42435228788949,Not Hired,105005.75900365588,0,0,75.56309996726539,34
CAND1039,Alice Smith,29,Female,High School,4,"['""Java / Spring""']",HR Manager,Rejected,96.92825341704541,Not Hired,109438.40008460953,5,1,61.60009935651513,6
CAND1039,Bob Martínez,29,Female,High School,2,"['""Java / Spring""']",Data Analyst,Rejected,98.87255051991094,Hired,98681.47849461982,5,1,65.57784259935832,14
1026,Alice Martínez,26,Female,Diploma,19,"['""Java / Spring""']",Data Analyst,Rejected,95.75583866247615,Not Hired,68862.2187216624,10,3,56.975803144845436,40
1031,Ivy Smith,32,Male,Bachelor,14,"['""Python / SQL""']",HR Manager,Rejected,56.92086406252175,Not Hired,77867.30791030926,9,5,55.137788622001054,42
1017,Eve Johnson,24,Female,Diploma,11,"['""Java / Spring""']",HR Manager,Rejected,68.07826477259033,Not Hired,110658.14397032242,0,0,77.57373143022951,38
CAND1048,Charlie Williams,41,Male,Diploma,8,"['""JavaScript / React""']",HR Manager,Accepted,85.19879727354665,Hired,55112.608617019876,3,3,59.68362083658752,43
1009,Eve Brown,33,Female,Bachelor,14,"['""HR / Management""']",Marketing Specialist,Rejected,83.03661133883982,Not Hired,43861.93746444776,10,0,78.87781861187055,54
CAND1049,Charlie Rodriguez,30,Male,PhD,16,"['""HR / Management""']",HR Manager,Accepted,75.5989412045968,Hired,79785.67940090153,9,1,95.97848705886024,6
CAND1043,Ivy García,42,Male,High School,9,"['""Data Science / ML""']",Software Engineer,Rejected,94.55720909333742,Not Hired,45485.04984471799,1,4,77.23156466720704,32
1014,Grace García,42,Male,Master,3,"['""Java / Spring""']",Data Analyst,Rejected,67.23518757687594,Not Hired,82784.95688494253,7,3,82.27516291830474,34
CAND1038,Ivy Smith,31,Male,PhD,10,"['""HR / Management""']",HR Manager,Accepted,68.21065256349073,Not Hired,66989.48543598772,3,1,64.74009656977438,42
1001,Charlie Smith,42,Male,Master,17,"['""JavaScript / React""']",Software Engineer,Rejected,77.52928878845579,Not Hired,76016.24319601306,9,5,70.59023916141521,56
CAND1041,Eve García,29,Non-Binary,Master,5,"['""JavaScript / React""']",Marketing Specialist,Rejected,71.99337096352801,Not Hired,30227.58889202465,7,4,80.15273432918936,45
1035,Eve Johnson,36,Male,PhD,4,"['""Python / SQL""']",Marketing Specialist,Rejected,100.0,Not Hired,78680.39175203463,0,0,70.12228130367292,12
1032,Alice Jones,27,Female,Bachelor,1,"['""Data Science / ML""']",Data Analyst,Pending,61.770355294041615,Hired,51511.18734007787,10,4,68.36594630950496,30
1018,Charlie Miller,41,Male,PhD,8,"['""Java / Spring""']",Data Analyst,Pending,89.65927219827098,Not Hired,31061.75277375672,8,1,73.83177753007053,20
CAND1049,David Davis,31,Male,High School,13,"['""HR / Management""']",HR Manager,Accepted,75.78840983083933,Hired,88407.60292778355,9,1,98.15031339473748,9
1032,David Rodriguez,26,Female,Diploma,3,"['""Data Science / ML""']",Software Engineer,Pending,65.5829757825145,Hired,52810.69468199816,10,4,64.73488766191143,37
1032,Charlie Johnson,27,Female,Master,1,"['""Data Science / ML""']",Data Analyst,Pending,64.21661317407273,Not Hired,50777.46378384752,10,4,65.80350390865497,37
1025,Charlie Miller,23,Female,Bachelor,12,"['""HR / Management""']",Software Engineer,Rejected,68.04623160986823,Not Hired,39367.48416402091,9,4,56.25778646734235,57
CAND1049,Bob Smith,33,Male,Bachelor,14,"['""HR / Management""']",Marketing Specialist,Accepted,76.58980406806097,Hired,79685.2872164528,9,1,100.0,2
1031,Eve Johnson,32,Male,Diploma,12,"['""Python / SQL""']",Software Engineer,Rejected,64.98357465633887,Not Hired,76695.70539808628,9,5,52.70145144490716,41
CAND1046,Grace Martínez,40,Female,Master,3,"['""HR / Management""']",Data Analyst,Rejected,84.24968308298158,Hired,41575.588259490025,5,4,54.32436365064643,33
1011,John Johnson,49,Male,Bachelor,2,"['""Data Science / ML""']",Software Engineer,Rejected,72.19836824841556,Not Hired,127043.00170849173,5,0,45.9486563801411,30
